id,pred_label,probs
7094,no_relation,"[0.99978477, 2.1934622e-05, 7.797131e-06, 4.2436783e-05, 4.4807234e-06, 4.9760206e-06, 3.9052466e-06, 1.2063718e-06, 3.8554413e-06, 2.2752647e-05, 2.5564284e-06, 1.9037709e-05, 2.452007e-06, 5.073748e-06, 4.959647e-06, 6.1028595e-07, 4.6577848e-06, 9.9518475e-06, 6.3141977e-07, 3.8523154e-07, 1.915458e-06, 3.5992916e-06, 3.0835972e-06, 2.930462e-06, 8.990063e-07, 6.2816052e-06, 1.934071e-06, 5.8532078e-06, 2.2615666e-05, 2.4391725e-06]"
7095,org:members,"[0.0055130124, 0.07037345, 0.0010340957, 0.00063411286, 9.708683e-05, 0.00035999966, 0.40275526, 9.428806e-05, 0.0009734238, 0.5105297, 0.00036591405, 6.9189504e-05, 5.0672865e-05, 0.00062421843, 0.00043473343, 0.00019363774, 0.0017358992, 0.00028907476, 8.431045e-05, 4.261845e-05, 5.3117266e-05, 0.00071577996, 0.00010491153, 7.869659e-05, 9.273796e-05, 0.00054181425, 0.000804667, 0.0009862306, 0.00025455898, 0.00011278391]"
7096,no_relation,"[0.9997905, 1.8429435e-05, 5.6970975e-06, 1.0602104e-05, 1.3280175e-05, 6.2176773e-06, 4.8843294e-06, 2.417872e-06, 3.9191855e-06, 1.7687786e-05, 9.741563e-06, 9.597588e-06, 2.7119174e-06, 1.11192e-05, 5.1019147e-06, 1.0374356e-06, 1.0845736e-05, 8.1203625e-06, 1.0208364e-06, 6.485855e-07, 1.4497656e-06, 9.257167e-06, 1.0954145e-05, 4.759214e-06, 9.981126e-07, 7.0323676e-06, 2.3288449e-06, 4.5889715e-06, 2.1204887e-05, 3.9272936e-06]"
7097,per:employee_of,"[0.28063047, 0.0008612413, 7.4684205e-05, 0.00053430774, 0.00041248414, 5.4272597e-05, 0.45977134, 0.0019330392, 0.20723191, 0.0015623154, 0.004821853, 0.000345171, 0.0005371251, 0.00045769435, 0.00020363575, 6.775967e-05, 0.00013947565, 0.0003652205, 5.666502e-05, 9.0173424e-05, 0.0001066951, 0.00014332743, 0.0018991748, 0.0004519076, 0.0009706749, 0.0001666232, 0.0011931389, 9.9918114e-05, 0.034728933, 8.874663e-05]"
7098,no_relation,"[0.99158305, 0.0001067256, 0.0002545752, 0.00017337619, 2.0736634e-05, 0.005121527, 1.0466398e-05, 2.102678e-05, 4.3273444e-06, 0.000748486, 4.4450153e-05, 2.2581045e-05, 1.2231943e-05, 8.5879845e-05, 9.8720666e-05, 1.3902852e-05, 0.00038169583, 0.00014856136, 1.4616854e-05, 1.36348435e-05, 0.00017029088, 4.0977175e-05, 1.0391337e-05, 2.731559e-05, 6.411012e-05, 0.00049444387, 2.2532171e-05, 0.00010389054, 2.9789817e-05, 0.00015561304]"
7099,org:alternate_names,"[1.1602804e-05, 2.9915309e-05, 4.196234e-06, 0.9998777, 7.671359e-07, 5.8701703e-06, 3.8116307e-06, 2.2500035e-06, 4.356827e-06, 3.3850786e-06, 1.2706047e-06, 1.4567889e-06, 3.1675576e-05, 1.5011285e-06, 2.264165e-06, 1.3172958e-06, 9.380546e-07, 2.9634916e-06, 1.0580964e-06, 7.466458e-07, 1.0311666e-06, 4.94222e-07, 8.995667e-07, 2.134977e-06, 1.0686368e-06, 1.1343125e-06, 1.3106443e-06, 1.3954358e-06, 1.210841e-06, 3.2362632e-07]"
7100,no_relation,"[0.7892684, 0.00031365373, 8.4834064e-05, 0.002169388, 0.0060656634, 0.00031667828, 0.00051434524, 0.0006709593, 0.0021062526, 0.0005938633, 0.0024199358, 0.0008279594, 0.12736276, 0.0012008289, 0.0048068212, 0.0018001221, 0.0031777893, 0.00084610784, 0.00010963675, 0.0016114544, 5.6482146e-05, 0.004107381, 0.0063577783, 0.002371658, 7.177123e-05, 0.00047188616, 0.0024848103, 0.0007032425, 0.036430508, 0.00067696185]"
7101,per:date_of_death,"[0.0012665986, 1.2553049e-05, 1.12552925e-05, 7.722338e-06, 0.016367527, 4.2192337e-06, 1.1225577e-05, 1.3335154e-05, 8.557241e-05, 5.523368e-05, 7.5649327e-06, 6.870931e-06, 3.2685173e-05, 1.1053101e-05, 3.9426495e-06, 8.255259e-06, 8.569364e-06, 2.1977796e-05, 1.41560595e-05, 1.0198047e-05, 8.02632e-05, 5.7880265e-05, 8.587755e-06, 0.9817768, 2.2723082e-06, 3.8964863e-06, 1.4160421e-05, 2.0272166e-05, 4.922593e-05, 2.6043785e-05]"
7102,org:top_members/employees,"[0.00026656745, 1.6957129e-05, 0.9934336, 4.168663e-05, 2.61196e-06, 2.1656522e-05, 1.1914683e-05, 2.7776714e-06, 1.3625955e-05, 3.1326592e-05, 9.4092184e-07, 1.19931265e-05, 1.6592774e-05, 6.687695e-06, 0.005986681, 2.5105623e-05, 3.5648186e-06, 8.259753e-06, 3.6882343e-06, 8.885492e-07, 9.958709e-06, 2.7624614e-05, 1.931195e-06, 2.5344052e-06, 1.8428013e-06, 2.4980511e-06, 2.8174782e-05, 2.856305e-06, 8.992037e-06, 6.4350093e-06]"
7103,per:date_of_death,"[0.0021354407, 1.3664968e-05, 1.6745735e-05, 1.4553679e-05, 0.0016289256, 3.1181005e-06, 1.27631465e-05, 1.7014308e-05, 4.036001e-05, 4.2826254e-05, 7.4406107e-06, 1.2109388e-05, 1.2477267e-05, 9.414941e-06, 5.564051e-06, 8.906213e-06, 6.1732735e-06, 1.6364062e-05, 1.3670651e-05, 2.7347144e-06, 0.00013792866, 3.95081e-05, 6.458587e-06, 0.9956938, 1.4820816e-06, 1.251156e-05, 7.297288e-06, 1.6058251e-05, 2.3309049e-05, 4.1364234e-05]"
7104,no_relation,"[0.9998951, 1.22319225e-05, 2.367721e-06, 4.670563e-06, 4.2604547e-06, 1.6931943e-06, 1.1578014e-05, 3.9266183e-06, 3.0633223e-06, 6.3612406e-06, 2.0732732e-06, 5.9618746e-06, 2.9951268e-06, 5.3807807e-06, 6.784268e-07, 1.09534405e-07, 8.175047e-06, 2.0526982e-06, 3.523786e-07, 5.521139e-07, 6.498385e-07, 3.1214568e-06, 1.630475e-06, 4.989772e-06, 2.8300367e-06, 2.6583452e-06, 6.971084e-07, 2.8042211e-06, 5.6444387e-06, 1.2626892e-06]"
7105,per:spouse,"[0.00012642736, 8.923104e-06, 2.0286525e-05, 3.249421e-06, 4.6210102e-06, 4.852764e-06, 0.00012310132, 3.2556047e-05, 0.000114778515, 3.3590317e-05, 6.784036e-06, 0.00011813828, 1.1890162e-05, 0.99431676, 4.8054324e-05, 2.1195776e-05, 0.00013050254, 1.9782881e-05, 1.3514937e-05, 8.143436e-06, 1.4559353e-05, 0.0013577814, 4.5602606e-05, 1.94665e-05, 7.887773e-06, 0.0030554745, 8.4331405e-06, 0.00029042413, 4.552884e-06, 2.8649269e-05]"
7106,per:title,"[0.0011520358, 6.650351e-06, 2.3251134e-05, 4.646547e-06, 7.0293436e-06, 3.842898e-06, 1.39855065e-05, 5.2536057e-06, 0.99829274, 6.495537e-05, 2.6846565e-06, 1.8436274e-05, 3.098692e-05, 0.00020162045, 7.87036e-06, 1.5703594e-06, 1.1806091e-05, 7.3532897e-06, 3.4161194e-06, 1.0009799e-06, 5.9608697e-06, 2.7732984e-05, 1.8002876e-05, 8.527339e-06, 5.384396e-06, 1.1372783e-05, 1.3967126e-05, 6.9642197e-06, 3.8699276e-05, 2.1550454e-06]"
7107,org:top_members/employees,"[0.0007460631, 7.710615e-05, 0.98958033, 5.2865158e-05, 7.851876e-06, 6.92249e-05, 1.6622327e-05, 3.9477723e-06, 1.45662025e-05, 0.00042809692, 1.905622e-06, 1.14936865e-05, 1.2708903e-05, 8.331364e-06, 0.008396293, 7.934388e-05, 2.2375276e-05, 3.192124e-05, 1.1008649e-05, 1.9707609e-06, 2.2111286e-05, 9.015362e-05, 2.3154391e-06, 4.700774e-06, 4.869477e-06, 7.3368533e-06, 0.00025154956, 9.459246e-06, 1.7561566e-05, 1.5982274e-05]"
7108,org:member_of,"[0.014739662, 0.98209804, 0.00016729867, 0.0005089412, 3.5872195e-06, 0.00033221726, 5.6204353e-06, 3.8661965e-06, 5.769933e-05, 0.0014396412, 4.8156846e-05, 3.2213266e-06, 2.7129395e-06, 1.2452179e-05, 7.246959e-05, 0.00011245986, 2.3745883e-05, 4.5625475e-05, 1.0690356e-05, 2.1066485e-06, 1.4433818e-05, 4.0464165e-05, 8.606612e-06, 6.0201996e-06, 1.9533713e-06, 7.7739805e-06, 0.00019710854, 5.7618795e-06, 2.0420022e-05, 7.1885847e-06]"
7109,per:title,"[0.020295342, 5.5615543e-05, 2.880411e-05, 1.880932e-05, 1.600549e-05, 9.079993e-06, 5.4275995e-05, 8.868108e-06, 0.97853833, 0.0003873033, 1.0004265e-05, 5.97196e-05, 4.7299167e-05, 0.00014568515, 6.272061e-06, 8.2728375e-06, 1.776607e-05, 1.2834012e-05, 7.2009793e-06, 1.0843534e-06, 1.0587055e-05, 3.200391e-05, 3.891899e-05, 2.1249842e-05, 6.729645e-06, 3.7326336e-05, 2.8201393e-05, 1.9304058e-05, 7.195258e-05, 5.159414e-06]"
7110,no_relation,"[0.99823725, 0.0001861239, 0.0009417637, 0.0001176691, 6.7254373e-06, 3.6618458e-05, 6.059608e-06, 4.893765e-06, 3.5029694e-05, 8.75807e-05, 3.1683062e-06, 1.9620535e-05, 1.5467214e-05, 3.56616e-05, 7.2534145e-05, 8.210832e-06, 2.999602e-05, 7.776678e-06, 4.1485023e-06, 7.322102e-07, 9.314719e-06, 5.0914172e-05, 6.0780417e-06, 1.23835935e-05, 1.1755816e-06, 1.6724925e-05, 1.0681333e-05, 1.64534e-05, 8.967434e-06, 1.0236981e-05]"
7111,no_relation,"[0.5515682, 0.0013063421, 0.00088776497, 0.03045458, 0.00082649547, 0.0007019756, 0.18436776, 0.002371175, 0.011423479, 0.0023783837, 0.0005581545, 0.0012768762, 0.19954376, 0.0011824704, 0.0002514652, 0.0003763991, 0.0005984022, 0.0002232256, 0.00019649848, 0.0003050402, 0.0002819806, 0.0009258005, 0.0003890509, 0.0028599852, 0.00072935113, 0.0004028399, 0.0001962688, 0.0015284395, 0.0010477686, 0.00084004225]"
7112,per:title,"[2.0897864e-05, 8.444209e-06, 7.6275796e-06, 4.0141003e-06, 1.7303629e-06, 2.0569978e-06, 8.276999e-06, 3.2845787e-06, 0.99981123, 2.6032849e-05, 9.44837e-07, 1.3648402e-05, 2.2894734e-05, 2.3845407e-05, 8.475783e-07, 7.637992e-07, 1.8743848e-06, 1.5696987e-06, 2.4178787e-06, 7.8339303e-07, 2.3817895e-06, 4.037066e-06, 2.8503325e-06, 3.0491688e-06, 3.4912111e-06, 2.909487e-06, 4.44917e-06, 2.7681251e-06, 9.995446e-06, 9.628891e-07]"
7113,no_relation,"[0.99965394, 3.7779935e-06, 3.7986603e-05, 7.3794354e-06, 3.6371537e-06, 5.996264e-06, 9.1250395e-06, 3.9907445e-06, 5.889181e-06, 1.8826373e-05, 1.4522299e-06, 6.489079e-05, 1.947234e-05, 3.9864593e-05, 8.612349e-06, 5.6607377e-07, 2.250782e-05, 3.610092e-06, 8.050634e-07, 7.8417565e-07, 2.2968552e-06, 1.1985582e-05, 3.7632788e-06, 4.6085793e-06, 3.0832173e-06, 1.8635523e-05, 9.583003e-07, 2.490448e-05, 1.1065967e-05, 5.5922305e-06]"
7114,no_relation,"[0.8164742, 0.030317035, 0.010158526, 0.13650738, 2.4547073e-05, 0.00040868268, 0.00013518232, 3.7210895e-05, 0.0007612739, 0.001666068, 5.6385703e-05, 9.859515e-05, 0.000110697685, 6.533151e-05, 0.00071185455, 0.00037378666, 0.00010245588, 0.00011582048, 6.2789586e-05, 6.6500183e-06, 9.516409e-05, 9.14904e-05, 3.3294928e-05, 8.637192e-05, 7.971412e-06, 9.1008464e-05, 0.0011580905, 4.884064e-05, 0.00015772104, 3.5522535e-05]"
7115,no_relation,"[0.74617845, 0.00015918682, 0.00073345704, 8.16954e-05, 0.000104239196, 7.857911e-05, 0.002851035, 8.7766486e-05, 8.224377e-05, 0.0002625288, 3.6411013e-05, 0.22672682, 0.007683431, 0.0004639443, 6.9758455e-05, 2.0971991e-05, 0.007039596, 3.6267087e-05, 2.4619214e-05, 5.4140346e-05, 2.1090167e-05, 0.00043354413, 4.035966e-05, 0.00014505506, 7.125973e-05, 0.0012694254, 2.7102735e-05, 0.0050224727, 0.00011001225, 8.447918e-05]"
7116,no_relation,"[0.9998281, 8.4740395e-06, 1.7564296e-05, 4.058652e-06, 4.0057744e-06, 5.9585477e-06, 5.1782094e-06, 2.7027584e-06, 1.0939341e-06, 1.7062941e-05, 2.3176922e-06, 2.1460788e-05, 3.177992e-06, 5.552754e-06, 3.8600456e-06, 3.953014e-07, 1.7918237e-05, 5.5975856e-06, 1.2608742e-06, 6.7699057e-07, 1.6140783e-06, 5.050226e-06, 2.8346687e-06, 3.195147e-06, 3.3320257e-06, 5.631538e-06, 9.480781e-07, 7.1101044e-06, 1.046505e-05, 3.4214975e-06]"
7117,no_relation,"[0.99983215, 4.93306e-06, 8.774294e-06, 7.4078016e-06, 9.323935e-06, 4.2560932e-06, 5.5936753e-06, 2.8377015e-06, 2.6549908e-06, 1.457172e-05, 1.9257604e-06, 5.5333967e-06, 4.7138656e-06, 2.9276642e-05, 3.38956e-06, 4.5703976e-07, 1.20481545e-05, 3.9844545e-06, 3.7752645e-07, 8.5636134e-07, 8.988449e-07, 1.0470383e-05, 3.1776292e-06, 5.1263432e-06, 1.0307656e-06, 6.60612e-06, 1.5958661e-06, 5.2541604e-06, 7.5076564e-06, 3.2724722e-06]"
7118,org:product,"[0.00010643188, 2.1276855e-05, 6.9834455e-06, 3.8534154e-06, 3.9921224e-06, 3.8250323e-06, 6.019885e-07, 1.2319849e-06, 3.3947588e-06, 0.00014220497, 1.6286133e-06, 7.3256575e-07, 5.4328206e-07, 1.340287e-06, 5.216252e-06, 5.4769853e-06, 9.229408e-06, 4.861928e-06, 7.2042127e-07, 3.5548176e-06, 1.5295877e-06, 1.7801951e-06, 6.877508e-07, 2.9030489e-06, 7.9308415e-07, 1.956195e-06, 0.9996463, 1.456074e-06, 1.4993283e-05, 4.2749258e-07]"
7119,no_relation,"[0.9567867, 0.00014788081, 0.040059526, 0.0001969184, 2.4149193e-05, 9.874624e-05, 1.422242e-05, 1.1650477e-05, 0.000110505665, 0.0013146052, 9.339058e-06, 0.00010173582, 4.319354e-05, 4.0222083e-05, 0.00028691132, 4.989876e-05, 0.00021237503, 4.259764e-05, 5.474258e-05, 2.7887988e-06, 3.4159384e-05, 3.399485e-05, 1.4824025e-05, 3.9545965e-05, 1.645132e-05, 4.9978295e-05, 7.832768e-05, 3.7279537e-05, 3.7929236e-05, 4.8911843e-05]"
7120,per:title,"[0.0021609105, 1.1600373e-05, 9.832798e-06, 3.5375595e-06, 5.8200258e-06, 2.4584926e-06, 1.0482993e-05, 1.32559035e-05, 0.9974922, 5.393052e-05, 3.107968e-06, 1.22151605e-05, 2.6004018e-05, 9.06555e-05, 2.5447814e-06, 1.3479859e-06, 7.914133e-06, 2.897246e-06, 2.0991154e-06, 1.277459e-06, 2.1768308e-06, 2.0962616e-05, 1.04233095e-05, 6.5032864e-06, 4.941521e-06, 7.988399e-06, 1.0311841e-05, 3.6725212e-06, 1.702923e-05, 1.9893157e-06]"
7121,org:top_members/employees,"[0.00013940968, 0.00028913695, 0.99703753, 0.0003152973, 5.8887595e-06, 8.23711e-05, 0.00075331243, 1.3552706e-05, 4.6392597e-05, 0.00035568047, 2.2777228e-06, 3.4489894e-05, 0.00013690126, 1.2818321e-05, 0.00045489144, 9.792768e-05, 2.6984462e-05, 7.8036755e-06, 2.0651263e-05, 2.3300126e-06, 7.261038e-06, 3.8717317e-05, 1.8701564e-06, 4.5095044e-06, 4.6481587e-06, 4.797651e-06, 7.020522e-05, 1.5271702e-05, 9.52198e-06, 7.4736595e-06]"
7122,no_relation,"[0.99986565, 4.7547123e-06, 1.5425117e-05, 6.493235e-06, 2.3962205e-06, 4.0734194e-06, 5.268125e-06, 2.1824267e-06, 2.5511456e-06, 1.4346233e-05, 8.5044707e-07, 6.3768202e-06, 3.1799152e-06, 2.0150077e-05, 3.62878e-06, 3.0885542e-07, 7.3885412e-06, 2.8187967e-06, 2.6408912e-07, 5.221286e-07, 1.5144082e-06, 5.23488e-06, 1.861809e-06, 2.5287684e-06, 1.2748922e-06, 4.6086366e-06, 8.9352545e-07, 4.5764064e-06, 6.046147e-06, 2.7354115e-06]"
7123,no_relation,"[0.72597903, 0.124493785, 0.02287575, 0.09683219, 0.00021101188, 0.001029397, 0.0008486676, 0.0020329424, 0.0037940068, 0.00036075598, 0.0004999295, 0.0010429989, 0.0047613317, 0.00038834274, 0.0054938565, 0.001686387, 0.00023406075, 0.00031083153, 0.00028474367, 0.000111075045, 0.00027614745, 0.0028488927, 0.0001086685, 0.0010152365, 4.0004903e-05, 0.00040622626, 0.00087345205, 0.00029613965, 0.00056366075, 0.00030042132]"
7124,no_relation,"[0.99760675, 5.4325283e-05, 4.846577e-05, 0.00014925719, 7.1069367e-06, 3.1289823e-05, 8.862702e-06, 2.2231152e-06, 2.0990614e-05, 0.0017751161, 4.7783387e-06, 2.9483585e-06, 9.929419e-06, 1.5813599e-05, 1.4166962e-05, 7.4033837e-06, 8.6552645e-05, 1.26089035e-05, 1.8668716e-06, 1.211587e-06, 6.63098e-06, 8.680505e-06, 6.861647e-06, 7.759294e-06, 1.6008178e-06, 1.6220614e-05, 3.7154077e-05, 1.5615748e-05, 2.7919918e-05, 9.801056e-06]"
7125,no_relation,"[0.892229, 0.0032661164, 0.08356092, 0.0027879816, 7.764212e-05, 0.0006364795, 3.4251836e-05, 4.2822678e-05, 0.007350048, 0.002795111, 5.0784176e-05, 0.0002167613, 0.00012685522, 0.00012902344, 0.0018356784, 0.0006045382, 0.00049522443, 0.00020955996, 0.0001631146, 1.2273091e-05, 0.00031778216, 0.00042273762, 6.987527e-05, 0.00019352502, 1.9282614e-05, 0.00017630856, 0.0017775984, 9.8015546e-05, 0.00019224547, 0.00010846093]"
7126,no_relation,"[0.98580045, 0.00028816218, 0.00010322886, 0.0007980983, 5.208472e-06, 0.005829828, 1.5525071e-05, 1.1233809e-05, 3.5295037e-05, 0.0063217883, 1.700748e-05, 2.83386e-05, 5.8757114e-06, 5.2101983e-05, 3.1233223e-05, 1.38255855e-05, 7.915872e-05, 4.6259967e-05, 1.2270069e-05, 3.485519e-06, 5.4738437e-05, 1.5458661e-05, 1.20060595e-05, 8.450517e-06, 3.9178787e-05, 0.00020509784, 1.5423586e-05, 4.6172787e-05, 2.1823547e-05, 8.316493e-05]"
7127,per:alternate_names,"[2.061342e-05, 2.2998372e-06, 0.00027496592, 4.0361152e-05, 7.168951e-06, 3.5988328e-06, 4.1526946e-05, 1.178307e-05, 7.848389e-05, 1.6030821e-06, 2.2639537e-07, 2.5267243e-05, 0.99938655, 1.690068e-05, 5.3959534e-06, 2.3973507e-06, 2.2400913e-05, 6.977094e-07, 1.1639058e-06, 5.9268323e-06, 5.603831e-07, 1.260288e-05, 2.3780274e-06, 5.8530977e-06, 5.8168825e-06, 1.9930653e-06, 2.8298361e-06, 1.140698e-05, 4.007604e-06, 3.166586e-06]"
7128,per:alternate_names,"[0.18393594, 0.0007278394, 0.0011609746, 0.0022329648, 0.0030492658, 0.00025321564, 0.011071217, 0.0071204267, 0.092169344, 0.0011617766, 0.0008410902, 0.0037302072, 0.589478, 0.015004026, 0.0012306198, 0.0029124229, 0.0112462845, 0.00026231224, 0.0004330784, 0.0015484883, 0.00010255336, 0.03807223, 0.007778688, 0.0033961947, 0.00042115158, 0.0040084957, 0.0041129915, 0.005345408, 0.005668133, 0.0015246482]"
7129,org:place_of_headquarters,"[0.46853626, 0.0022383926, 0.00015058214, 0.000342429, 7.9589445e-06, 0.52644897, 3.4148616e-05, 2.5629142e-05, 6.0486414e-06, 0.0013612456, 3.2821587e-05, 3.541405e-05, 1.0432574e-05, 4.9257927e-05, 6.726388e-05, 2.6406764e-05, 8.021739e-05, 5.5665154e-05, 1.06385705e-05, 1.9415165e-05, 3.9424158e-05, 2.3471232e-05, 2.1644128e-05, 5.227933e-06, 0.00011841508, 8.5815074e-05, 2.1978914e-05, 4.2540694e-05, 1.9679745e-05, 8.266216e-05]"
7130,per:date_of_death,"[0.0012879337, 1.239328e-05, 7.662961e-06, 7.4055397e-06, 0.004358551, 3.305229e-06, 8.448622e-06, 7.186984e-06, 4.7234847e-05, 3.882043e-05, 5.587682e-06, 8.41249e-06, 1.4911088e-05, 9.815717e-06, 2.977012e-06, 5.299764e-06, 4.384634e-06, 1.2164715e-05, 8.865384e-06, 3.8910403e-06, 5.682979e-05, 3.851359e-05, 4.8751594e-06, 0.993968, 1.4691224e-06, 5.5051783e-06, 5.864089e-06, 1.1212316e-05, 1.9344696e-05, 3.3060376e-05]"
7131,per:schools_attended,"[0.00045975714, 3.466071e-05, 6.7797487e-07, 9.360066e-06, 1.0158104e-05, 5.859754e-06, 0.00012410499, 1.801667e-05, 2.5581187e-06, 3.402581e-06, 0.9991948, 3.8696307e-06, 5.8436007e-07, 4.1194085e-06, 7.0818614e-06, 1.4791946e-06, 5.948632e-06, 8.136812e-06, 1.9687143e-06, 1.769597e-05, 7.2565817e-06, 9.795704e-07, 5.3461235e-06, 6.0726034e-06, 9.727434e-06, 8.291649e-06, 4.3374403e-06, 7.749017e-07, 3.394004e-05, 9.103191e-06]"
7132,per:product,"[0.012338898, 2.0360025e-05, 1.2408749e-05, 5.0164217e-05, 3.8276972e-05, 8.108697e-06, 0.00015940529, 6.593488e-06, 0.00010718798, 7.495383e-05, 0.000110320194, 1.0125659e-05, 0.000117849566, 1.3791267e-05, 4.1333988e-05, 1.253382e-05, 0.00014966761, 2.3602437e-05, 1.1914626e-05, 5.3572935e-06, 7.4336676e-06, 2.889587e-05, 9.844296e-05, 3.416987e-05, 8.299549e-06, 1.3546786e-05, 0.0002685923, 1.3450636e-05, 0.9862113, 2.9174305e-06]"
7133,no_relation,"[0.91667414, 0.021703491, 0.027247852, 0.0021207926, 4.259322e-05, 0.0022155955, 2.7739628e-05, 8.747532e-05, 0.00016749697, 0.0010281753, 0.0002514962, 0.011183224, 0.0001549744, 0.0002949948, 0.0061239894, 0.0014084349, 0.002006188, 0.00073316164, 0.00020615963, 5.9133137e-05, 0.00056158745, 0.0013247108, 4.4596032e-05, 0.0001600134, 5.6511497e-05, 0.002577025, 0.00057730003, 0.00021517767, 0.00025179164, 0.00049424]"
7134,no_relation,"[0.9998004, 3.557962e-05, 1.3711829e-05, 3.4340777e-05, 1.7665801e-06, 1.6899601e-05, 2.113511e-06, 2.2947415e-06, 2.383761e-06, 1.865828e-05, 1.8589624e-06, 7.669072e-06, 2.0382117e-06, 5.0946037e-06, 3.4442469e-06, 5.714336e-07, 5.138152e-06, 3.785818e-06, 6.816101e-07, 3.9024388e-07, 1.96063e-06, 3.40926e-06, 1.6951649e-06, 2.5347697e-06, 1.3870543e-06, 1.0854815e-05, 1.8466484e-06, 6.3242614e-06, 6.6918465e-06, 4.404902e-06]"
7135,no_relation,"[0.9227999, 3.4583118e-05, 1.7145487e-05, 3.3900542e-05, 9.23697e-05, 3.504992e-05, 0.0015487968, 4.232697e-05, 2.7044965e-05, 0.00011769822, 0.0005274943, 5.7188045e-05, 2.0087917e-05, 1.9482284e-05, 5.0509345e-05, 1.0852421e-05, 0.000164251, 6.488171e-05, 1.2501868e-05, 1.1839726e-05, 2.2979943e-05, 1.6927228e-05, 0.0003720506, 7.307163e-05, 0.00046416445, 3.3112676e-05, 4.5292698e-05, 1.9026005e-05, 0.073227964, 3.7530564e-05]"
7136,org:product,"[1.0345571e-05, 4.4624003e-06, 5.170268e-06, 1.2190092e-06, 3.446392e-06, 1.7043542e-06, 6.33763e-07, 5.4497656e-07, 4.0577997e-06, 3.3935416e-05, 1.2681046e-06, 1.1212018e-06, 7.267771e-07, 1.7830282e-06, 3.2668704e-06, 2.1050864e-06, 5.6025674e-06, 2.5803176e-06, 5.8299526e-07, 2.7209724e-06, 7.979719e-07, 1.2335491e-06, 6.122179e-07, 1.7352519e-06, 1.1727569e-06, 1.1304794e-06, 0.999887, 1.3204511e-06, 1.7298546e-05, 3.3555955e-07]"
7137,per:employee_of,"[0.012039606, 8.550037e-05, 3.2248165e-05, 3.07201e-05, 1.9599776e-05, 7.100381e-05, 0.96693265, 0.0017368083, 0.00020887356, 0.00027141813, 0.00071632524, 0.00021013028, 0.00017444984, 0.00024250794, 1.8053252e-05, 1.02113e-05, 0.00015297775, 2.718812e-05, 1.1153768e-05, 0.0002724282, 3.0696992e-05, 6.160986e-05, 9.738307e-05, 4.643098e-05, 0.015203008, 0.0001597747, 3.3437907e-05, 0.00012094556, 0.00021924527, 0.0007635758]"
7138,no_relation,"[0.99664056, 1.699019e-05, 0.00051975454, 0.00012368402, 2.918193e-05, 1.7914797e-05, 0.00019917845, 3.2381184e-05, 0.00016956302, 0.00020273417, 1.3460973e-05, 0.00036790676, 0.00015911392, 7.623587e-05, 4.829293e-05, 2.988419e-05, 0.00021406931, 1.8188446e-05, 1.5945896e-05, 4.0446093e-06, 3.545226e-05, 5.422941e-05, 0.0001314255, 0.00011774694, 1.3515371e-05, 0.00013764805, 2.7487396e-05, 0.00018285365, 0.00034819095, 5.2263345e-05]"
7139,no_relation,"[0.9999049, 1.7157985e-05, 4.81547e-06, 1.2797559e-05, 2.5468478e-06, 2.5221168e-06, 7.176576e-06, 2.4061958e-06, 2.7690073e-06, 5.3620333e-06, 8.9487133e-07, 3.348327e-06, 2.0432399e-06, 6.6773277e-06, 7.316073e-07, 1.3465721e-07, 1.4828158e-06, 3.6544243e-06, 3.678682e-07, 2.1908211e-07, 1.1980666e-06, 2.0109258e-06, 1.7800274e-06, 3.504034e-06, 1.0235358e-06, 1.7633997e-06, 5.807344e-07, 2.1126718e-06, 3.3243048e-06, 8.2988896e-07]"
7140,no_relation,"[0.74897087, 0.0048897243, 0.00031274778, 0.1382818, 0.00035245033, 0.00051080994, 0.0011702313, 0.000108670945, 0.011226884, 0.06985227, 0.0003393314, 3.4709647e-05, 0.004445848, 0.0024753439, 0.00044286967, 0.00063359254, 0.0015670434, 0.00034616803, 0.00014366866, 9.690702e-05, 0.00053091574, 0.0005474059, 0.00034486534, 0.0019974213, 3.3083714e-05, 0.0010554579, 0.0040387, 0.0018617151, 0.0029302496, 0.00045827267]"
7141,org:place_of_headquarters,"[1.1142126e-05, 0.0003457321, 5.3128206e-06, 2.0822903e-05, 3.5822572e-06, 0.9995128, 1.6302931e-06, 7.087224e-06, 2.601663e-06, 3.736167e-05, 1.9342713e-06, 1.3547764e-06, 2.5608833e-06, 2.6392659e-06, 2.7817325e-06, 2.2730444e-06, 1.7128884e-06, 2.673891e-06, 1.5106648e-06, 5.6838767e-06, 1.5680321e-06, 2.8105908e-06, 1.2073451e-06, 6.619581e-07, 5.5044334e-06, 2.9028438e-06, 4.909008e-06, 4.3787177e-06, 1.1467854e-06, 1.6178436e-06]"
7142,no_relation,"[0.9996985, 5.0599983e-06, 8.98858e-06, 7.26123e-06, 5.981841e-06, 3.8218295e-06, 2.46881e-05, 3.25742e-06, 5.945056e-06, 3.9798186e-05, 7.1562e-06, 1.4652821e-05, 6.2571785e-06, 2.198288e-05, 5.8555383e-06, 8.5009736e-07, 2.8375127e-05, 4.974524e-06, 7.114998e-07, 1.0164015e-06, 2.2410393e-06, 5.925528e-06, 8.764188e-06, 6.1012242e-06, 4.2067763e-06, 1.17650725e-05, 3.4144568e-06, 8.2471415e-06, 4.7013276e-05, 7.168802e-06]"
